"","wkt_geom","respno","country","country_nm","intvno","decno","region","location_l","location_1","location_2","location_3","location_4","location_5","townvill","y","x","loc","f31","f32","f33","near_fid"
"419","POINT(-8.77693799999999946 7.31167000000000034)","LIB0937",8,"LIBERIA","LIB63","LIB2",391,"SANNIQUELLIE-MAHN",NA,NA,NA,"NA","NA","KITOMA",7.31166982650757,-8.77693843841553,2,NA,NA,NA,0
"420","POINT(-8.77693799999999946 7.31167000000000034)","LIB0938",8,"LIBERIA","LIB63","LIB2",391,"SANNIQUELLIE-MAHN",NA,NA,NA,"NA","NA","KITOMA",7.31166982650757,-8.77693843841553,2,NA,NA,NA,0
"421","POINT(-8.77693799999999946 7.31167000000000034)","LIB0939",8,"LIBERIA","LIB63","LIB2",391,"SANNIQUELLIE-MAHN",NA,NA,NA,"NA","NA","KITOMA",7.31166982650757,-8.77693843841553,2,NA,NA,NA,0
"422","POINT(-8.77693799999999946 7.31167000000000034)","LIB0940",8,"LIBERIA","LIB65","LIB2",391,"SANNIQUELLIE-MAHN",NA,NA,NA,"NA","NA","KITOMA",7.31166982650757,-8.77693843841553,2,NA,NA,NA,0
"423","POINT(-8.77693799999999946 7.31167000000000034)","LIB0941",8,"LIBERIA","LIB65","LIB2",391,"SANNIQUELLIE-MAHN",NA,NA,NA,"NA","NA","KITOMA",7.31166982650757,-8.77693843841553,2,NA,NA,NA,0
"424","POINT(-8.77693799999999946 7.31167000000000034)","LIB0942",8,"LIBERIA","LIB63","LIB2",391,"SANNIQUELLIE-MAHN",NA,NA,NA,"NA","NA","KITOMA",7.31166982650757,-8.77693843841553,2,NA,NA,NA,0
"425","POINT(-8.77693799999999946 7.31167000000000034)","LIB0943",8,"LIBERIA","LIB64","LIB2",391,"SANNIQUELLIE-MAHN",NA,NA,NA,"NA","NA","KITOMA",7.31166982650757,-8.77693843841553,2,NA,NA,NA,0
"426","POINT(-8.77693799999999946 7.31167000000000034)","LIB0944",8,"LIBERIA","LIB64","LIB2",391,"SANNIQUELLIE-MAHN",NA,NA,NA,"NA","NA","KITOMA",7.31166982650757,-8.77693843841553,2,NA,NA,NA,0
"427","POINT(-10.25943799999999939 6.72832600000000003)","LIB0457",8,"LIBERIA","LIB44","LIB3",388,"KAKATA",NA,NA,NA,"NA","NA","KWALAKOMA",6.72832584381104,-10.2594375610352,2,NA,NA,NA,0
"428","POINT(-10.25943799999999939 6.72832600000000003)","LIB0458",8,"LIBERIA","LIB44","LIB3",388,"KAKATA",NA,NA,NA,"NA","NA","KWALAKOMA",6.72832584381104,-10.2594375610352,2,NA,NA,NA,0
"429","POINT(-10.25943799999999939 6.72832600000000003)","LIB0459",8,"LIBERIA","LIB45","LIB3",388,"KAKATA",NA,NA,NA,"NA","NA","KWALAKOMA",6.72832584381104,-10.2594375610352,2,NA,NA,NA,0
"430","POINT(-10.25943799999999939 6.72832600000000003)","LIB0460",8,"LIBERIA","LIB43","LIB3",388,"KAKATA",NA,NA,NA,"NA","NA","KWALAKOMA",6.72832584381104,-10.2594375610352,2,NA,NA,NA,0
"431","POINT(-10.25943799999999939 6.72832600000000003)","LIB0461",8,"LIBERIA","LIB42","LIB1",388,"KAKATA",NA,NA,NA,"NA","NA","KWALAKOMA",6.72832584381104,-10.2594375610352,2,NA,NA,NA,0
"432","POINT(-10.25943799999999939 6.72832600000000003)","LIB0462",8,"LIBERIA","LIB43","LIB1",388,"KAKATA",NA,NA,NA,"NA","NA","KWALAKOMA",6.72832584381104,-10.2594375610352,2,NA,NA,NA,0
"433","POINT(-10.25943799999999939 6.72832600000000003)","LIB0463",8,"LIBERIA","LIB45","LIB1",388,"KAKATA",NA,NA,NA,"NA","NA","KWALAKOMA",6.72832584381104,-10.2594375610352,2,NA,NA,NA,0
"434","POINT(-10.25943799999999939 6.72832600000000003)","LIB0464",8,"LIBERIA","LIB42","LIB1",388,"KAKATA",NA,NA,NA,"NA","NA","KWALAKOMA",6.72832584381104,-10.2594375610352,2,NA,NA,NA,0
"435","POINT(-11.33333099999999938 7.1666660000000002)","LIB0149",8,"LIBERIA","LIB14","LIB1",383,"DISTRICT #2",NA,NA,NA,"NA","NA","MANO",7.16666603088379,-11.3333311080933,2,NA,NA,NA,0
"436","POINT(-11.33333099999999938 7.1666660000000002)","LIB0150",8,"LIBERIA","LIB14","LIB1",383,"DISTRICT #2",NA,NA,NA,"NA","NA","MANO",7.16666603088379,-11.3333311080933,2,NA,NA,NA,0
"437","POINT(-11.33333099999999938 7.1666660000000002)","LIB0151",8,"LIBERIA","LIB15","LIB1",383,"DISTRICT #2",NA,NA,NA,"NA","NA","MANO",7.16666603088379,-11.3333311080933,2,NA,NA,NA,0
"438","POINT(-11.33333099999999938 7.1666660000000002)","LIB0152",8,"LIBERIA","LIB15","LIB1",383,"DISTRICT #2",NA,NA,NA,"NA","NA","MANO",7.16666603088379,-11.3333311080933,2,NA,NA,NA,0
"439","POINT(-7.6724969999999999 4.58917000000000019)","LIB0505",8,"LIBERIA","LIB34","LIB4",389,"PLEEBO SODOKEN",NA,NA,NA,"NA","NA","PLEEBO CITY",4.58916997909546,-7.6724967956543,2,NA,NA,NA,0
"440","POINT(-7.6724969999999999 4.58917000000000019)","LIB0506",8,"LIBERIA","LIB35","LIB4",389,"PLEEBO SODOKEN",NA,NA,NA,"NA","NA","PLEEBO CITY",4.58916997909546,-7.6724967956543,2,NA,NA,NA,0
"441","POINT(-7.6724969999999999 4.58917000000000019)","LIB0507",8,"LIBERIA","LIB35","LIB4",389,"PLEEBO SODOKEN",NA,NA,NA,"NA","NA","PLEEBO CITY",4.58916997909546,-7.6724967956543,2,NA,NA,NA,0
"442","POINT(-7.6724969999999999 4.58917000000000019)","LIB0508",8,"LIBERIA","LIB33","LIB4",389,"PLEEBO SODOKEN",NA,NA,NA,"NA","NA","PLEEBO CITY",4.58916997909546,-7.6724967956543,2,NA,NA,NA,0
"443","POINT(-7.6724969999999999 4.58917000000000019)","LIB0509",8,"LIBERIA","LIB33","LIB4",389,"PLEEBO SODOKEN",NA,NA,NA,"NA","NA","PLEEBO CITY",4.58916997909546,-7.6724967956543,2,NA,NA,NA,0
"444","POINT(-7.6724969999999999 4.58917000000000019)","LIB0510",8,"LIBERIA","LIB32","LIB4",389,"PLEEBO SODOKEN",NA,NA,NA,"NA","NA","PLEEBO CITY",4.58916997909546,-7.6724967956543,2,NA,NA,NA,0
"445","POINT(-7.6724969999999999 4.58917000000000019)","LIB0511",8,"LIBERIA","LIB32","LIB4",389,"PLEEBO SODOKEN",NA,NA,NA,"NA","NA","PLEEBO CITY",4.58916997909546,-7.6724967956543,2,NA,NA,NA,0
"446","POINT(-7.6724969999999999 4.58917000000000019)","LIB0512",8,"LIBERIA","LIB34","LIB4",389,"PLEEBO SODOKEN",NA,NA,NA,"NA","NA","PLEEBO CITY",4.58916997909546,-7.6724967956543,2,NA,NA,NA,0
"447","POINT(-8.03416900000000034 5.34943800000000014)","LIB1145",8,"LIBERIA","LIB32","LIB4",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"448","POINT(-8.03416900000000034 5.34943800000000014)","LIB1146",8,"LIBERIA","LIB32","LIB4",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"449","POINT(-8.03416900000000034 5.34943800000000014)","LIB1147",8,"LIBERIA","LIB33","LIB4",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"450","POINT(-8.03416900000000034 5.34943800000000014)","LIB1148",8,"LIBERIA","LIB33","LIB4",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"451","POINT(-8.03416900000000034 5.34943800000000014)","LIB1149",8,"LIBERIA","LIB35","LIB4",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"452","POINT(-8.03416900000000034 5.34943800000000014)","LIB1150",8,"LIBERIA","LIB34","LIB4",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"453","POINT(-8.03416900000000034 5.34943800000000014)","LIB1151",8,"LIBERIA","LIB34","LIB4",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"454","POINT(-8.03416900000000034 5.34943800000000014)","LIB1152",8,"LIBERIA","LIB35","LIB4",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"455","POINT(-8.03416900000000034 5.34943800000000014)","LIB1153",8,"LIBERIA","LIB32","LIB3",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"456","POINT(-8.03416900000000034 5.34943800000000014)","LIB1154",8,"LIBERIA","LIB32","LIB3",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"457","POINT(-8.03416900000000034 5.34943800000000014)","LIB1155",8,"LIBERIA","LIB33","LIB3",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"458","POINT(-8.03416900000000034 5.34943800000000014)","LIB1156",8,"LIBERIA","LIB34","LIB3",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"459","POINT(-8.03416900000000034 5.34943800000000014)","LIB1157",8,"LIBERIA","LIB34","LIB3",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"460","POINT(-8.03416900000000034 5.34943800000000014)","LIB1158",8,"LIBERIA","LIB33","LIB3",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"461","POINT(-8.03416900000000034 5.34943800000000014)","LIB1159",8,"LIBERIA","LIB35","LIB3",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"462","POINT(-8.03416900000000034 5.34943800000000014)","LIB1160",8,"LIBERIA","LIB35","LIB3",393,"CHEDEPO",NA,NA,NA,"NA","NA","PUTUKEN",5.34943819046021,-8.03416919708252,2,NA,NA,NA,0
"463","POINT(-8.05499700000000018 5.41471699999999956)","LIB0625",8,"LIBERIA","LIB54","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","ROCK CRUSHER",5.41471719741821,-8.05499744415283,2,NA,NA,NA,0
"464","POINT(-8.05499700000000018 5.41471699999999956)","LIB0626",8,"LIBERIA","LIB54","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","ROCK CRUSHER",5.41471719741821,-8.05499744415283,2,NA,NA,NA,0
"465","POINT(-8.05499700000000018 5.41471699999999956)","LIB0627",8,"LIBERIA","LIB53","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","ROCK CRUSHER",5.41471719741821,-8.05499744415283,2,NA,NA,NA,0
"466","POINT(-8.05499700000000018 5.41471699999999956)","LIB0628",8,"LIBERIA","LIB53","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","ROCK CRUSHER",5.41471719741821,-8.05499744415283,2,NA,NA,NA,0
"467","POINT(-8.05499700000000018 5.41471699999999956)","LIB0629",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","ROCK CRUSHER",5.41471719741821,-8.05499744415283,2,NA,NA,NA,0
"468","POINT(-8.05499700000000018 5.41471699999999956)","LIB0630",8,"LIBERIA","LIB52","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","ROCK CRUSHER",5.41471719741821,-8.05499744415283,2,NA,NA,NA,0
"469","POINT(-8.05499700000000018 5.41471699999999956)","LIB0631",8,"LIBERIA","LIB55","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","ROCK CRUSHER",5.41471719741821,-8.05499744415283,2,NA,NA,NA,0
"470","POINT(-8.05499700000000018 5.41471699999999956)","LIB0632",8,"LIBERIA","LIB55","LIB4",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","ROCK CRUSHER",5.41471719741821,-8.05499744415283,2,NA,NA,NA,0
"471","POINT(-7.74999799999999972 4.41666899999999973)","LIB1129",8,"LIBERIA","LIB12","LIB5",394,"KPAYAN",NA,NA,NA,"NA","NA","ROCK TOWN",4.41666889190674,-7.74999809265137,2,NA,NA,NA,0
"472","POINT(-7.74999799999999972 4.41666899999999973)","LIB1130",8,"LIBERIA","LIB12","LIB5",394,"KPAYAN",NA,NA,NA,"NA","NA","ROCK TOWN",4.41666889190674,-7.74999809265137,2,NA,NA,NA,0
"473","POINT(-7.74999799999999972 4.41666899999999973)","LIB1131",8,"LIBERIA","LIB13","LIB5",394,"KPAYAN",NA,NA,NA,"NA","NA","ROCK TOWN",4.41666889190674,-7.74999809265137,2,NA,NA,NA,0
"474","POINT(-7.74999799999999972 4.41666899999999973)","LIB1132",8,"LIBERIA","LIB13","LIB5",394,"KPAYAN",NA,NA,NA,"NA","NA","ROCK TOWN",4.41666889190674,-7.74999809265137,2,NA,NA,NA,0
"475","POINT(-7.74999799999999972 4.41666899999999973)","LIB1133",8,"LIBERIA","LIB14","LIB5",394,"KPAYAN",NA,NA,NA,"NA","NA","ROCK TOWN",4.41666889190674,-7.74999809265137,2,NA,NA,NA,0
"476","POINT(-7.74999799999999972 4.41666899999999973)","LIB1134",8,"LIBERIA","LIB14","LIB5",394,"KPAYAN",NA,NA,NA,"NA","NA","ROCK TOWN",4.41666889190674,-7.74999809265137,2,NA,NA,NA,0
"477","POINT(-7.74999799999999972 4.41666899999999973)","LIB1135",8,"LIBERIA","LIB15","LIB5",394,"KPAYAN",NA,NA,NA,"NA","NA","ROCK TOWN",4.41666889190674,-7.74999809265137,2,NA,NA,NA,0
"478","POINT(-7.74999799999999972 4.41666899999999973)","LIB1136",8,"LIBERIA","LIB15","LIB5",394,"KPAYAN",NA,NA,NA,"NA","NA","ROCK TOWN",4.41666889190674,-7.74999809265137,2,NA,NA,NA,0
"479","POINT(-8.84055700000000044 7.10943599999999964)","LIB1057",8,"LIBERIA","LIB33","LIB2",391,"WEE-GBEHY-MAHN",NA,NA,NA,"NA","NA","SACLEAPEA",7.10943603515625,-8.84055709838867,2,NA,NA,NA,0
"480","POINT(-8.84055700000000044 7.10943599999999964)","LIB1058",8,"LIBERIA","LIB33","LIB2",391,"WEE-GBEHY-MAHN",NA,NA,NA,"NA","NA","SACLEAPEA",7.10943603515625,-8.84055709838867,2,NA,NA,NA,0
"481","POINT(-8.84055700000000044 7.10943599999999964)","LIB1059",8,"LIBERIA","LIB32","LIB2",391,"WEE-GBEHY-MAHN",NA,NA,NA,"NA","NA","SACLEAPEA",7.10943603515625,-8.84055709838867,2,NA,NA,NA,0
"482","POINT(-8.84055700000000044 7.10943599999999964)","LIB1060",8,"LIBERIA","LIB34","LIB2",391,"WEE-GBEHY-MAHN",NA,NA,NA,"NA","NA","SACLEAPEA",7.10943603515625,-8.84055709838867,2,NA,NA,NA,0
"483","POINT(-8.84055700000000044 7.10943599999999964)","LIB1061",8,"LIBERIA","LIB34","LIB2",391,"WEE-GBEHY-MAHN",NA,NA,NA,"NA","NA","SACLEAPEA",7.10943603515625,-8.84055709838867,2,NA,NA,NA,0
"484","POINT(-8.84055700000000044 7.10943599999999964)","LIB1062",8,"LIBERIA","LIB32","LIB2",391,"WEE-GBEHY-MAHN",NA,NA,NA,"NA","NA","SACLEAPEA",7.10943603515625,-8.84055709838867,2,NA,NA,NA,0
"485","POINT(-8.84055700000000044 7.10943599999999964)","LIB1063",8,"LIBERIA","LIB35","LIB2",391,"WEE-GBEHY-MAHN",NA,NA,NA,"NA","NA","SACLEAPEA",7.10943603515625,-8.84055709838867,2,NA,NA,NA,0
"486","POINT(-8.84055700000000044 7.10943599999999964)","LIB1064",8,"LIBERIA","LIB35","LIB2",391,"WEE-GBEHY-MAHN",NA,NA,NA,"NA","NA","SACLEAPEA",7.10943603515625,-8.84055709838867,2,NA,NA,NA,0
"487","POINT(-9.4969380000000001 7.61555800000000005)","LIB0369",8,"LIBERIA","LIB22","LIB2",387,"SALAYEA",NA,NA,NA,"NA","NA","SALAYIE",7.61555814743042,-9.49693775177002,2,NA,NA,NA,0
"488","POINT(-9.4969380000000001 7.61555800000000005)","LIB0370",8,"LIBERIA","LIB22","LIB2",387,"SALAYEA",NA,NA,NA,"NA","NA","SALAYIE",7.61555814743042,-9.49693775177002,2,NA,NA,NA,0
"489","POINT(-9.4969380000000001 7.61555800000000005)","LIB0371",8,"LIBERIA","LIB25","LIB2",387,"SALAYEA",NA,NA,NA,"NA","NA","SALAYIE",7.61555814743042,-9.49693775177002,2,NA,NA,NA,0
"490","POINT(-9.4969380000000001 7.61555800000000005)","LIB0372",8,"LIBERIA","LIB25","LIB2",387,"SALAYEA",NA,NA,NA,"NA","NA","SALAYIE",7.61555814743042,-9.49693775177002,2,NA,NA,NA,0
"491","POINT(-9.4969380000000001 7.61555800000000005)","LIB0373",8,"LIBERIA","LIB23","LIB2",387,"SALAYEA",NA,NA,NA,"NA","NA","SALAYIE",7.61555814743042,-9.49693775177002,2,NA,NA,NA,0
"492","POINT(-9.4969380000000001 7.61555800000000005)","LIB0374",8,"LIBERIA","LIB23","LIB2",387,"SALAYEA",NA,NA,NA,"NA","NA","SALAYIE",7.61555814743042,-9.49693775177002,2,NA,NA,NA,0
"493","POINT(-9.4969380000000001 7.61555800000000005)","LIB0375",8,"LIBERIA","LIB24","LIB2",387,"SALAYEA",NA,NA,NA,"NA","NA","SALAYIE",7.61555814743042,-9.49693775177002,2,NA,NA,NA,0
"494","POINT(-9.4969380000000001 7.61555800000000005)","LIB0376",8,"LIBERIA","LIB24","LIB2",387,"SALAYEA",NA,NA,NA,"NA","NA","SALAYIE",7.61555814743042,-9.49693775177002,2,NA,NA,NA,0
"495","POINT(-10.17082699999999917 6.06805699999999959)","LIB0793",8,"LIBERIA","LIB52","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","SAYE TOWN",6.0680570602417,-10.1708269119263,2,NA,NA,NA,0
"496","POINT(-10.17082699999999917 6.06805699999999959)","LIB0794",8,"LIBERIA","LIB52","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","SAYE TOWN",6.0680570602417,-10.1708269119263,2,NA,NA,NA,0
"497","POINT(-10.17082699999999917 6.06805699999999959)","LIB0795",8,"LIBERIA","LIB53","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","SAYE TOWN",6.0680570602417,-10.1708269119263,2,NA,NA,NA,0
"498","POINT(-10.17082699999999917 6.06805699999999959)","LIB0796",8,"LIBERIA","LIB53","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","SAYE TOWN",6.0680570602417,-10.1708269119263,2,NA,NA,NA,0
"499","POINT(-10.17082699999999917 6.06805699999999959)","LIB0797",8,"LIBERIA","LIB55","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","SAYE TOWN",6.0680570602417,-10.1708269119263,2,NA,NA,NA,0
"500","POINT(-10.17082699999999917 6.06805699999999959)","LIB0798",8,"LIBERIA","LIB55","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","SAYE TOWN",6.0680570602417,-10.1708269119263,2,NA,NA,NA,0
"501","POINT(-10.17082699999999917 6.06805699999999959)","LIB0799",8,"LIBERIA","LIB54","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","SAYE TOWN",6.0680570602417,-10.1708269119263,2,NA,NA,NA,0
"502","POINT(-10.17082699999999917 6.06805699999999959)","LIB0800",8,"LIBERIA","LIB54","LIB5",390,"GREATER MONROVIA",NA,NA,NA,"NA","NA","SAYE TOWN",6.0680570602417,-10.1708269119263,2,NA,NA,NA,0
"503","POINT(-10.35000100000000067 6.14999900000000022)","LIB1137",8,"LIBERIA","LIB12","LIB2",394,"KPAYAN",NA,NA,NA,"NA","NA","SAYON TOWN",6.14999914169312,-10.350001335144,2,NA,NA,NA,0
"504","POINT(-10.35000100000000067 6.14999900000000022)","LIB1138",8,"LIBERIA","LIB12","LIB2",394,"KPAYAN",NA,NA,NA,"NA","NA","SAYON TOWN",6.14999914169312,-10.350001335144,2,NA,NA,NA,0
"505","POINT(-10.35000100000000067 6.14999900000000022)","LIB1139",8,"LIBERIA","LIB13","LIB2",394,"KPAYAN",NA,NA,NA,"NA","NA","SAYON TOWN",6.14999914169312,-10.350001335144,2,NA,NA,NA,0
"506","POINT(-10.35000100000000067 6.14999900000000022)","LIB1140",8,"LIBERIA","LIB13","LIB2",394,"KPAYAN",NA,NA,NA,"NA","NA","SAYON TOWN",6.14999914169312,-10.350001335144,2,NA,NA,NA,0
"507","POINT(-10.35000100000000067 6.14999900000000022)","LIB1141",8,"LIBERIA","LIB14","LIB2",394,"KPAYAN",NA,NA,NA,"NA","NA","SAYON TOWN",6.14999914169312,-10.350001335144,2,NA,NA,NA,0
"508","POINT(-10.35000100000000067 6.14999900000000022)","LIB1142",8,"LIBERIA","LIB14","LIB2",394,"KPAYAN",NA,NA,NA,"NA","NA","SAYON TOWN",6.14999914169312,-10.350001335144,2,NA,NA,NA,0
"509","POINT(-10.35000100000000067 6.14999900000000022)","LIB1143",8,"LIBERIA","LIB15","LIB2",394,"KPAYAN",NA,NA,NA,"NA","NA","SAYON TOWN",6.14999914169312,-10.350001335144,2,NA,NA,NA,0
"510","POINT(-10.35000100000000067 6.14999900000000022)","LIB1144",8,"LIBERIA","LIB15","LIB2",394,"KPAYAN",NA,NA,NA,"NA","NA","SAYON TOWN",6.14999914169312,-10.350001335144,2,NA,NA,NA,0
"511","POINT(-9.02917099999999984 4.99528000000000016)","LIB1113",8,"LIBERIA","LIB12","LIB1",394,"GREENVILLE",NA,NA,NA,"NA","NA","SEABEH",4.99527978897095,-9.02917098999023,2,NA,NA,NA,0
"512","POINT(-9.02917099999999984 4.99528000000000016)","LIB1114",8,"LIBERIA","LIB12","LIB1",394,"GREENVILLE",NA,NA,NA,"NA","NA","SEABEH",4.99527978897095,-9.02917098999023,2,NA,NA,NA,0
"513","POINT(-9.02917099999999984 4.99528000000000016)","LIB1115",8,"LIBERIA","LIB13","LIB1",394,"GREENVILLE",NA,NA,NA,"NA","NA","SEABEH",4.99527978897095,-9.02917098999023,2,NA,NA,NA,0
"514","POINT(-9.02917099999999984 4.99528000000000016)","LIB1116",8,"LIBERIA","LIB13","LIB1",394,"GREENVILLE",NA,NA,NA,"NA","NA","SEABEH",4.99527978897095,-9.02917098999023,2,NA,NA,NA,0
"515","POINT(-9.02917099999999984 4.99528000000000016)","LIB1117",8,"LIBERIA","LIB14","LIB1",394,"GREENVILLE",NA,NA,NA,"NA","NA","SEABEH",4.99527978897095,-9.02917098999023,2,NA,NA,NA,0
"516","POINT(-9.02917099999999984 4.99528000000000016)","LIB1118",8,"LIBERIA","LIB14","LIB1",394,"GREENVILLE",NA,NA,NA,"NA","NA","SEABEH",4.99527978897095,-9.02917098999023,2,NA,NA,NA,0
"517","POINT(-9.02917099999999984 4.99528000000000016)","LIB1119",8,"LIBERIA","LIB15","LIB1",394,"GREENVILLE",NA,NA,NA,"NA","NA","SEABEH",4.99527978897095,-9.02917098999023,2,NA,NA,NA,0
"518","POINT(-9.02917099999999984 4.99528000000000016)","LIB1120",8,"LIBERIA","LIB15","LIB1",394,"GREENVILLE",NA,NA,NA,"NA","NA","SEABEH",4.99527978897095,-9.02917098999023,2,NA,NA,NA,0
"519","POINT(-8.54832700000000045 7.11666699999999963)","LIB1001",8,"LIBERIA","LIB33","LIB2",391,"TWAN RIVER",NA,NA,NA,"NA","NA","SENLAY",7.11666679382324,-8.54832744598389,2,NA,NA,NA,0
"520","POINT(-8.54832700000000045 7.11666699999999963)","LIB1002",8,"LIBERIA","LIB35","LIB2",391,"TWAN RIVER",NA,NA,NA,"NA","NA","SENLAY",7.11666679382324,-8.54832744598389,2,NA,NA,NA,0
"521","POINT(-8.54832700000000045 7.11666699999999963)","LIB1003",8,"LIBERIA","LIB33","LIB2",391,"TWAN RIVER",NA,NA,NA,"NA","NA","SENLAY",7.11666679382324,-8.54832744598389,2,NA,NA,NA,0
"522","POINT(-8.54832700000000045 7.11666699999999963)","LIB1004",8,"LIBERIA","LIB35","LIB2",391,"TWAN RIVER",NA,NA,NA,"NA","NA","SENLAY",7.11666679382324,-8.54832744598389,2,NA,NA,NA,0
"523","POINT(-8.54832700000000045 7.11666699999999963)","LIB1005",8,"LIBERIA","LIB32","LIB2",391,"TWAN RIVER",NA,NA,NA,"NA","NA","SENLAY",7.11666679382324,-8.54832744598389,2,NA,NA,NA,0
"524","POINT(-8.54832700000000045 7.11666699999999963)","LIB1006",8,"LIBERIA","LIB32","LIB2",391,"TWAN RIVER",NA,NA,NA,"NA","NA","SENLAY",7.11666679382324,-8.54832744598389,2,NA,NA,NA,0
"525","POINT(-8.54832700000000045 7.11666699999999963)","LIB1007",8,"LIBERIA","LIB34","LIB2",391,"TWAN RIVER",NA,NA,NA,"NA","NA","SENLAY",7.11666679382324,-8.54832744598389,2,NA,NA,NA,0
"526","POINT(-8.54832700000000045 7.11666699999999963)","LIB1008",8,"LIBERIA","LIB34","LIB2",391,"TWAN RIVER",NA,NA,NA,"NA","NA","SENLAY",7.11666679382324,-8.54832744598389,2,NA,NA,NA,0
"527","POINT(-9.83443899999999971 6.32249899999999965)","LIB0161",8,"LIBERIA","LIB12","LIB3",383,"DISTRICT #2",NA,NA,NA,"NA","NA","SENYAH",6.32249879837036,-9.83443927764893,2,NA,NA,NA,0
"528","POINT(-9.83443899999999971 6.32249899999999965)","LIB0162",8,"LIBERIA","LIB12","LIB3",383,"DISTRICT #2",NA,NA,NA,"NA","NA","SENYAH",6.32249879837036,-9.83443927764893,2,NA,NA,NA,0
"529","POINT(-9.83443899999999971 6.32249899999999965)","LIB0163",8,"LIBERIA","LIB13","LIB3",383,"DISTRICT #2",NA,NA,NA,"NA","NA","SENYAH",6.32249879837036,-9.83443927764893,2,NA,NA,NA,0
"530","POINT(-9.83443899999999971 6.32249899999999965)","LIB0164",8,"LIBERIA","LIB13","LIB3",383,"DISTRICT #2",NA,NA,NA,"NA","NA","SENYAH",6.32249879837036,-9.83443927764893,2,NA,NA,NA,0
"531","POINT(-9.83443899999999971 6.32249899999999965)","LIB0165",8,"LIBERIA","LIB14","LIB3",383,"DISTRICT #2",NA,NA,NA,"NA","NA","SENYAH",6.32249879837036,-9.83443927764893,2,NA,NA,NA,0
"532","POINT(-9.83443899999999971 6.32249899999999965)","LIB0166",8,"LIBERIA","LIB14","LIB3",383,"DISTRICT #2",NA,NA,NA,"NA","NA","SENYAH",6.32249879837036,-9.83443927764893,2,NA,NA,NA,0
"533","POINT(-9.83443899999999971 6.32249899999999965)","LIB0167",8,"LIBERIA","LIB15","LIB3",383,"DISTRICT #2",NA,NA,NA,"NA","NA","SENYAH",6.32249879837036,-9.83443927764893,2,NA,NA,NA,0
"534","POINT(-9.83443899999999971 6.32249899999999965)","LIB0168",8,"LIBERIA","LIB15","LIB3",383,"DISTRICT #2",NA,NA,NA,"NA","NA","SENYAH",6.32249879837036,-9.83443927764893,2,NA,NA,NA,0
